Yago;38;Racing;Casado;Secundario
Federico;21;Newells;Soltero;Universitario
Fernando;25;Newells;Soltero;Terciario
Santiago;68;River;Casado;Secundario
Marcelo;39;Newells;Casado;Terciario
Nicol�s;29;Independiente;Soltero;Universitario
Yago;52;Estudiantes;Casado;Terciario
Federico;49;Boca;Soltero;Secundario
Mart�n;48;Rosario Central;Casado;Universitario
Alejo;44;Independiente;Casado;Terciario
Mart�n;67;Estudiantes;Soltero;Terciario
Alejo;23;Estudiantes;Soltero;Secundario
Javier;41;Hurac�n;Soltero;Secundario
Luis;54;Gimnasia LP;Casado;Terciario
Santiago;69;Boca;Soltero;Terciario
Luis;54;Racing;Soltero;Secundario
Enrique;38;San Lorenzo;Casado;Terciario
Nicol�s;41;Gimnasia LP;Casado;Universitario
Anibal;31;Velez;Casado;Terciario
Javier;48;Boca;Casado;Terciario
Fernando;18;Hurac�n;Soltero;Universitario
Mart�n;50;Velez;Casado;Secundario
Daniel;22;Velez;Soltero;Secundario
Yago;21;Hurac�n;Casado;Universitario
Anibal;23;Racing;Soltero;Terciario
Federico;58;Boca;Soltero;Secundario
Mat�as;20;Boca;Casado;Secundario
Daniel;23;Newells;Soltero;Universitario
Adri�n;24;Newells;Soltero;Terciario
Juan;25;Velez;Soltero;Universitario
Mauro;26;Rosario Central;Casado;Universitario
Javier;28;San Lorenzo;Casado;Secundario
Marcelo;64;San Lorenzo;Soltero;Terciario
Agust�n;37;Rosario Central;Soltero;Terciario
Mariano;51;Boca;Casado;Terciario
Javier;69;Racing;Casado;Terciario
Juan;43;Hurac�n;Casado;Universitario
Marcelo;32;San Lorenzo;Soltero;Universitario
Juan;51;Racing;Soltero;Universitario
Nicol�s;68;Hurac�n;Casado;Universitario
Mart�n;54;Boca;Casado;Universitario
Marcelo;59;Gimnasia LP;Soltero;Terciario
Daniel;70;Independiente;Casado;Secundario
Juan;28;River;Casado;Terciario
Mauro;19;Hurac�n;Soltero;Universitario
Marcelo;65;San Lorenzo;Casado;Secundario
Javier;50;River;Casado;Secundario
Juan;47;San Lorenzo;Casado;Secundario
Mariano;38;Estudiantes;Soltero;Universitario
Mat�as;32;River;Casado;Terciario
Alejo;45;Independiente;Casado;Terciario
Javier;47;Racing;Casado;Secundario
Luis;19;Newells;Soltero;Universitario
Daniel;43;River;Soltero;Universitario
Fernando;70;Hurac�n;Soltero;Terciario
Javier;23;Gimnasia LP;Casado;Terciario
Agust�n;52;Rosario Central;Casado;Secundario
Alejandro;43;San Lorenzo;Soltero;Terciario
Nicol�s;43;Racing;Soltero;Terciario
Fernando;30;River;Casado;Secundario
Alejandro;42;Independiente;Casado;Secundario
Yago;37;Hurac�n;Soltero;Terciario
Federico;51;San Lorenzo;Casado;Universitario
Alejo;32;Independiente;Casado;Universitario
Javier;65;River;Soltero;Secundario
Anibal;36;Boca;Casado;Universitario
Mauro;35;Independiente;Casado;Universitario
Enrique;62;Hurac�n;Soltero;Secundario
Nicol�s;18;Velez;Soltero;Secundario
Mariano;59;Boca;Casado;Secundario
Santiago;49;Boca;Soltero;Terciario
Alejandro;52;Hurac�n;Soltero;Terciario
Alejo;27;San Lorenzo;Soltero;Universitario
Yago;61;River;Soltero;Terciario
Enrique;36;Estudiantes;Casado;Terciario
Fernando;70;Rosario Central;Casado;Secundario
Marcelo;28;Independiente;Casado;Terciario
Mariano;45;Racing;Casado;Terciario
Mart�n;32;Independiente;Soltero;Terciario
Agust�n;64;Racing;Casado;Terciario
Santiago;36;Racing;Casado;Terciario
Fernando;33;River;Soltero;Universitario
Daniel;70;Newells;Casado;Secundario
Juan;31;River;Casado;Universitario
Marcelo;27;Racing;Soltero;Universitario
Javier;66;Racing;Soltero;Secundario
Mauro;64;Hurac�n;Casado;Terciario
Federico;33;Independiente;Casado;Terciario
Alejo;22;Velez;Soltero;Terciario
Marcelo;54;River;Casado;Secundario
Adri�n;34;River;Casado;Universitario
Nicol�s;64;Rosario Central;Soltero;Universitario
Juan;40;Boca;Soltero;Terciario
Fernando;68;Gimnasia LP;Soltero;Secundario
Mart�n;51;Gimnasia LP;Casado;Universitario
Javier;18;Velez;Soltero;Universitario
Juan;39;Racing;Soltero;Universitario
Mart�n;56;Estudiantes;Casado;Terciario
Agust�n;68;Estudiantes;Soltero;Terciario
Agust�n;31;Independiente;Casado;Secundario
Santiago;19;Rosario Central;Soltero;Secundario
Mauro;28;River;Soltero;Secundario
Nicol�s;31;Independiente;Soltero;Secundario
Daniel;36;River;Casado;Secundario
Luis;27;Boca;Casado;Universitario
Alejandro;29;Estudiantes;Casado;Terciario
Santiago;18;Rosario Central;Soltero;Terciario
Alejandro;57;Rosario Central;Soltero;Universitario
Yago;23;Racing;Soltero;Universitario
Daniel;38;Hurac�n;Soltero;Terciario
Luis;63;Velez;Soltero;Universitario
Mart�n;66;Estudiantes;Casado;Universitario
Javier;41;Estudiantes;Soltero;Universitario
Mauro;30;River;Casado;Terciario
Yago;34;Velez;Casado;Universitario
Federico;21;Racing;Casado;Terciario
Agust�n;65;Rosario Central;Casado;Secundario
Daniel;59;Velez;Casado;Universitario
Enrique;58;Independiente;Soltero;Secundario
Anibal;47;Newells;Soltero;Secundario
Mariano;25;Hurac�n;Soltero;Secundario
Enrique;68;Estudiantes;Casado;Universitario
Adri�n;24;Gimnasia LP;Soltero;Secundario
Daniel;19;Boca;Soltero;Secundario
Mat�as;59;Hurac�n;Casado;Terciario
Mariano;66;Independiente;Soltero;Universitario
Mat�as;37;River;Soltero;Secundario
Alejo;46;Newells;Soltero;Universitario
Mauro;45;San Lorenzo;Soltero;Universitario
Mauro;45;River;Soltero;Universitario
Federico;23;Velez;Soltero;Secundario
Alejandro;37;Hurac�n;Soltero;Terciario
Alejandro;46;Rosario Central;Casado;Universitario
Fernando;60;Velez;Casado;Secundario
Mat�as;38;Racing;Soltero;Universitario
Marcelo;28;Rosario Central;Soltero;Universitario
Anibal;40;Boca;Casado;Universitario
Anibal;21;Newells;Casado;Secundario
Anibal;52;San Lorenzo;Casado;Universitario
Santiago;70;Velez;Soltero;Secundario
Daniel;26;San Lorenzo;Soltero;Terciario
Marcelo;20;San Lorenzo;Soltero;Terciario
Mariano;29;Independiente;Soltero;Universitario
Daniel;67;Racing;Soltero;Secundario
Alejandro;18;Racing;Casado;Terciario
Enrique;42;Independiente;Soltero;Terciario
Nicol�s;19;Racing;Soltero;Universitario
Mauro;39;San Lorenzo;Soltero;Terciario
Federico;19;Hurac�n;Casado;Terciario
Anibal;63;River;Casado;Secundario
Mauro;46;River;Casado;Terciario
Anibal;65;River;Casado;Universitario
Yago;23;Newells;Soltero;Universitario
Enrique;50;Boca;Casado;Terciario
Mariano;37;Estudiantes;Soltero;Secundario
Fernando;53;Newells;Casado;Universitario
Javier;23;San Lorenzo;Casado;Secundario
Agust�n;33;Hurac�n;Casado;Terciario
Fernando;31;Velez;Casado;Universitario
Luis;26;Velez;Soltero;Terciario
Luis;57;Hurac�n;Soltero;Secundario
Marcelo;67;San Lorenzo;Casado;Terciario
Alejandro;26;Independiente;Casado;Terciario
Anibal;25;Rosario Central;Casado;Secundario
Agust�n;34;Boca;Soltero;Secundario
Alejandro;23;San Lorenzo;Casado;Secundario
Luis;58;Racing;Soltero;Terciario
Yago;31;Racing;Casado;Secundario
Mauro;35;Racing;Soltero;Universitario
Daniel;46;Gimnasia LP;Soltero;Universitario
Federico;19;San Lorenzo;Casado;Secundario
Santiago;63;Hurac�n;Casado;Universitario
Mat�as;38;Boca;Soltero;Secundario
Juan;31;Hurac�n;Casado;Secundario
Javier;62;San Lorenzo;Soltero;Secundario
Mariano;65;River;Soltero;Universitario
Mart�n;70;Velez;Casado;Secundario
Nicol�s;54;Velez;Soltero;Secundario
Daniel;35;Independiente;Soltero;Terciario
Mauro;34;Newells;Casado;Universitario
Yago;43;Velez;Soltero;Secundario
Federico;33;Hurac�n;Soltero;Secundario
Luis;65;River;Soltero;Secundario
Luis;38;Rosario Central;Soltero;Terciario
Federico;58;Velez;Soltero;Terciario
Mat�as;30;Hurac�n;Soltero;Terciario
Luis;49;River;Soltero;Terciario
Mart�n;47;Boca;Soltero;Universitario
Mat�as;68;San Lorenzo;Soltero;Terciario
Juan;39;Estudiantes;Casado;Terciario
Daniel;32;Hurac�n;Soltero;Terciario
Daniel;26;Estudiantes;Soltero;Secundario
Adri�n;59;Racing;Soltero;Secundario
Mauro;33;Boca;Soltero;Universitario
Javier;30;Independiente;Casado;Universitario
Yago;22;Independiente;Casado;Terciario
Fernando;42;Estudiantes;Casado;Terciario
Juan;41;Boca;Casado;Universitario
Juan;22;River;Soltero;Secundario
Alejandro;63;Newells;Casado;Secundario
Agust�n;47;River;Soltero;Terciario
Mauro;25;San Lorenzo;Soltero;Terciario
Adri�n;24;Independiente;Casado;Universitario
Luis;49;San Lorenzo;Casado;Secundario
Juan;41;Racing;Soltero;Secundario
Enrique;56;Racing;Soltero;Universitario
Federico;65;San Lorenzo;Casado;Universitario
Anibal;22;Gimnasia LP;Casado;Terciario
Mart�n;47;Gimnasia LP;Soltero;Secundario
Adri�n;45;Racing;Casado;Terciario
Federico;61;Newells;Casado;Universitario
Mart�n;27;Rosario Central;Soltero;Secundario
Anibal;60;Velez;Soltero;Universitario
Santiago;40;Boca;Casado;Terciario
Santiago;61;Hurac�n;Soltero;Universitario
Mat�as;61;Racing;Casado;Secundario
Mauro;33;Rosario Central;Casado;Universitario
Marcelo;54;Gimnasia LP;Soltero;Universitario
Marcelo;18;Independiente;Casado;Terciario
Adri�n;52;Newells;Casado;Universitario
Daniel;52;San Lorenzo;Soltero;Terciario
Yago;23;Racing;Casado;Universitario
Adri�n;59;Independiente;Casado;Secundario
Juan;70;Estudiantes;Casado;Secundario
Anibal;64;River;Soltero;Universitario
Marcelo;30;San Lorenzo;Soltero;Universitario
Alejo;55;Racing;Casado;Terciario
Mauro;52;River;Casado;Secundario
Mariano;47;Racing;Casado;Universitario
Alejandro;23;Velez;Casado;Universitario
Federico;30;Hurac�n;Casado;Terciario
Nicol�s;65;River;Casado;Universitario
Luis;41;Boca;Soltero;Secundario
Enrique;56;Estudiantes;Casado;Terciario
Fernando;19;Hurac�n;Soltero;Universitario
Luis;18;Gimnasia LP;Casado;Universitario
Mariano;61;Gimnasia LP;Soltero;Secundario
Marcelo;56;Estudiantes;Casado;Universitario
Adri�n;42;Estudiantes;Casado;Universitario
Mariano;64;Gimnasia LP;Casado;Secundario
Nicol�s;50;Independiente;Soltero;Universitario
Javier;24;Hurac�n;Casado;Universitario
Alejo;31;Racing;Casado;Secundario
Santiago;35;Estudiantes;Soltero;Terciario
Mauro;48;Estudiantes;Casado;Secundario
Enrique;55;Independiente;Casado;Universitario
Santiago;44;Velez;Casado;Secundario
Alejo;48;Hurac�n;Casado;Universitario
Federico;36;Hurac�n;Soltero;Universitario
Juan;61;Hurac�n;Casado;Secundario
Juan;48;Boca;Soltero;Secundario
Alejo;51;Gimnasia LP;Soltero;Terciario
Mauro;19;Boca;Soltero;Secundario
Mauro;25;River;Casado;Terciario
Agust�n;63;Newells;Casado;Terciario
Enrique;26;Estudiantes;Soltero;Universitario
Enrique;65;San Lorenzo;Casado;Terciario
Agust�n;43;Velez;Casado;Secundario
Alejo;33;Gimnasia LP;Casado;Secundario
Juan;23;Racing;Casado;Terciario
Alejo;56;Velez;Soltero;Terciario
Federico;67;Independiente;Soltero;Secundario
Fernando;18;Hurac�n;Soltero;Universitario
Juan;67;Newells;Casado;Universitario
Daniel;68;Independiente;Soltero;Universitario
Yago;44;Boca;Soltero;Secundario
Mariano;60;Estudiantes;Casado;Universitario
Mauro;64;Independiente;Soltero;Universitario
Nicol�s;24;River;Soltero;Secundario
Anibal;47;Racing;Casado;Secundario
Mauro;39;Estudiantes;Casado;Universitario
Daniel;55;Boca;Casado;Universitario
Alejandro;59;Rosario Central;Casado;Terciario
Javier;67;Velez;Casado;Terciario
Mauro;68;Hurac�n;Casado;Terciario
Nicol�s;54;Boca;Soltero;Secundario
Fernando;39;Gimnasia LP;Soltero;Secundario
Adri�n;36;Estudiantes;Soltero;Terciario
Federico;51;River;Soltero;Universitario
Anibal;22;Boca;Casado;Universitario
Juan;64;Independiente;Casado;Terciario
Yago;68;Velez;Casado;Secundario
Mauro;53;Hurac�n;Casado;Universitario
Mart�n;36;Racing;Casado;Terciario
Santiago;55;Independiente;Casado;Universitario
Marcelo;60;Estudiantes;Soltero;Secundario
Enrique;36;Boca;Soltero;Universitario
Luis;48;Estudiantes;Casado;Universitario
Juan;31;Independiente;Casado;Universitario
Nicol�s;49;River;Casado;Terciario
Mat�as;19;Gimnasia LP;Casado;Secundario
Mariano;36;Newells;Soltero;Terciario
Mat�as;57;Rosario Central;Casado;Universitario
Agust�n;34;Velez;Casado;Terciario
Mart�n;54;Velez;Soltero;Secundario
Enrique;35;River;Casado;Terciario
Fernando;35;Racing;Soltero;Terciario
Alejo;33;Newells;Casado;Secundario
Yago;25;Gimnasia LP;Soltero;Secundario
Javier;68;Racing;Soltero;Secundario
Alejo;66;Boca;Soltero;Universitario
Daniel;53;San Lorenzo;Soltero;Terciario
Luis;42;Gimnasia LP;Soltero;Terciario
Federico;46;Velez;Casado;Secundario
Adri�n;50;Racing;Casado;Terciario
Alejandro;21;Rosario Central;Soltero;Terciario
Juan;56;San Lorenzo;Casado;Terciario
Alejo;20;Boca;Soltero;Universitario
Mariano;26;Rosario Central;Casado;Terciario
Luis;59;Estudiantes;Casado;Universitario
Anibal;59;Velez;Soltero;Secundario
Agust�n;32;Boca;Casado;Terciario
Javier;59;Gimnasia LP;Soltero;Universitario
Marcelo;69;River;Soltero;Secundario
Anibal;50;Boca;Casado;Terciario
Alejandro;32;Newells;Casado;Secundario
Mat�as;56;Gimnasia LP;Casado;Secundario
Agust�n;46;Newells;Soltero;Terciario
Adri�n;63;Independiente;Casado;Terciario
Adri�n;28;Estudiantes;Soltero;Universitario
Anibal;36;Hurac�n;Casado;Universitario
Yago;66;Rosario Central;Soltero;Secundario
Javier;25;Gimnasia LP;Casado;Terciario
Fernando;53;San Lorenzo;Soltero;Universitario
Marcelo;26;Gimnasia LP;Casado;Secundario
Mariano;63;Racing;Soltero;Terciario
Fernando;32;Rosario Central;Casado;Terciario
Adri�n;36;Hurac�n;Soltero;Secundario
Javier;51;Racing;Soltero;Terciario
Agust�n;67;San Lorenzo;Soltero;Secundario
Fernando;32;Velez;Casado;Secundario
Alejandro;52;San Lorenzo;Casado;Secundario
Alejandro;67;Independiente;Casado;Terciario
Marcelo;55;Hurac�n;Soltero;Terciario
Nicol�s;67;San Lorenzo;Casado;Secundario
Adri�n;55;Hurac�n;Soltero;Universitario
Santiago;33;Velez;Soltero;Terciario
Enrique;69;Rosario Central;Casado;Secundario
Mart�n;57;Newells;Soltero;Universitario
Adri�n;21;Independiente;Casado;Terciario
Alejandro;65;Velez;Soltero;Secundario
Juan;27;Estudiantes;Soltero;Secundario
Mauro;18;Hurac�n;Casado;Secundario
Luis;70;San Lorenzo;Casado;Secundario
Fernando;24;Hurac�n;Casado;Secundario
Javier;70;River;Soltero;Terciario
Mariano;44;Hurac�n;Soltero;Universitario
Mart�n;26;Newells;Soltero;Secundario
Javier;24;Independiente;Casado;Terciario
Agust�n;52;Velez;Soltero;Terciario
Fernando;31;San Lorenzo;Soltero;Secundario
Alejo;56;River;Soltero;Terciario
Nicol�s;57;Estudiantes;Casado;Terciario
Yago;27;San Lorenzo;Casado;Secundario
Luis;51;Boca;Casado;Secundario
Mauro;19;Independiente;Soltero;Universitario
Marcelo;45;Boca;Casado;Universitario
Mauro;24;Newells;Soltero;Universitario
Adri�n;26;Gimnasia LP;Casado;Universitario
Luis;56;Independiente;Casado;Universitario
Javier;58;Velez;Soltero;Secundario
Yago;24;Newells;Soltero;Terciario
Luis;44;River;Soltero;Secundario
Yago;36;Rosario Central;Casado;Secundario
Mauro;66;River;Casado;Terciario
Daniel;55;Hurac�n;Soltero;Terciario
Mauro;35;Hurac�n;Soltero;Universitario
Adri�n;63;Newells;Soltero;Universitario
Marcelo;46;Rosario Central;Soltero;Secundario
Javier;28;Newells;Casado;Universitario
Nicol�s;52;Estudiantes;Soltero;Terciario
Anibal;48;San Lorenzo;Casado;Terciario
Mariano;35;Boca;Casado;Secundario
Fernando;69;Newells;Soltero;Universitario
Marcelo;31;Boca;Soltero;Secundario
Anibal;23;Racing;Casado;Terciario
Javier;27;River;Casado;Terciario
Alejandro;40;Estudiantes;Soltero;Universitario
Federico;20;San Lorenzo;Soltero;Secundario
Marcelo;21;Velez;Soltero;Terciario
Federico;65;Velez;Casado;Universitario
Santiago;53;Gimnasia LP;Soltero;Universitario
Federico;47;Boca;Casado;Universitario
Alejandro;66;Racing;Casado;Terciario
Alejo;53;River;Casado;Universitario
Federico;61;Newells;Casado;Terciario
Mariano;21;Newells;Soltero;Terciario
Marcelo;47;Racing;Casado;Universitario
Fernando;49;Racing;Soltero;Secundario
Daniel;52;Estudiantes;Soltero;Secundario
Mauro;40;San Lorenzo;Casado;Terciario
Alejo;22;Gimnasia LP;Casado;Universitario
Nicol�s;67;Hurac�n;Casado;Universitario
Alejandro;31;Racing;Casado;Secundario
Agust�n;44;Rosario Central;Casado;Universitario
Mariano;34;Gimnasia LP;Casado;Universitario
Mauro;61;Independiente;Soltero;Secundario
Mauro;66;Hurac�n;Soltero;Universitario
Marcelo;62;San Lorenzo;Soltero;Universitario
Mariano;27;Gimnasia LP;Soltero;Terciario
Nicol�s;28;Newells;Casado;Secundario
Luis;55;Estudiantes;Casado;Universitario
Alejandro;53;Racing;Casado;Secundario
Daniel;49;Independiente;Soltero;Terciario
Luis;20;Newells;Soltero;Universitario
Enrique;30;Racing;Soltero;Secundario
Fernando;45;Rosario Central;Soltero;Universitario
Juan;28;River;Soltero;Secundario
Fernando;66;Gimnasia LP;Casado;Secundario
Nicol�s;21;River;Soltero;Terciario
Adri�n;40;River;Casado;Secundario
Santiago;44;Newells;Soltero;Universitario
Daniel;48;Velez;Casado;Terciario
Mart�n;43;Hurac�n;Soltero;Universitario
Agust�n;48;Gimnasia LP;Soltero;Terciario
Santiago;51;Newells;Casado;Secundario
Alejandro;32;San Lorenzo;Casado;Universitario
Mart�n;55;Racing;Casado;Universitario
Mat�as;19;Rosario Central;Casado;Secundario
Mariano;57;Boca;Soltero;Terciario
Mariano;49;Boca;Soltero;Terciario
Yago;25;Rosario Central;Casado;Secundario
Mariano;29;Newells;Casado;Terciario
Alejo;70;Independiente;Soltero;Universitario
Mart�n;55;Newells;Soltero;Terciario
Luis;41;Hurac�n;Casado;Terciario
Luis;35;Gimnasia LP;Soltero;Universitario
Javier;54;Gimnasia LP;Casado;Terciario
Mat�as;22;Rosario Central;Casado;Secundario
Santiago;47;Gimnasia LP;Casado;Terciario
Luis;31;Hurac�n;Soltero;Secundario
Alejandro;19;Estudiantes;Soltero;Secundario
Nicol�s;49;Boca;Casado;Universitario
Marcelo;36;Gimnasia LP;Soltero;Secundario
Javier;57;Rosario Central;Soltero;Universitario
Alejo;25;Racing;Casado;Secundario
Santiago;67;River;Soltero;Terciario
Fernando;63;Independiente;Casado;Universitario
Enrique;32;Boca;Soltero;Universitario
Mariano;37;Gimnasia LP;Casado;Terciario
Mauro;35;Racing;Soltero;Terciario
Alejo;20;Rosario Central;Casado;Terciario
Adri�n;44;Racing;Soltero;Universitario
Adri�n;44;Hurac�n;Soltero;Secundario
Adri�n;26;Gimnasia LP;Soltero;Terciario
Enrique;30;Boca;Soltero;Terciario
Yago;38;Velez;Casado;Universitario
Enrique;40;San Lorenzo;Soltero;Terciario
Santiago;70;Gimnasia LP;Soltero;Universitario
Yago;46;Newells;Soltero;Terciario
Juan;29;Estudiantes;Casado;Terciario
Alejo;55;Independiente;Soltero;Universitario
Daniel;44;San Lorenzo;Soltero;Universitario
Santiago;19;Boca;Casado;Secundario
Alejo;19;Newells;Casado;Secundario
Javier;18;Hurac�n;Soltero;Secundario
Anibal;67;Velez;Soltero;Secundario
Santiago;19;Gimnasia LP;Soltero;Secundario
Enrique;55;Estudiantes;Soltero;Secundario
Mauro;51;Newells;Soltero;Universitario
Federico;42;Newells;Casado;Terciario
Anibal;59;Independiente;Soltero;Terciario
Mariano;61;San Lorenzo;Soltero;Universitario
Enrique;49;Boca;Casado;Terciario
Santiago;30;Velez;Casado;Terciario
Juan;44;San Lorenzo;Casado;Terciario
Yago;40;Independiente;Casado;Secundario
Alejandro;48;Racing;Casado;Universitario
Enrique;60;Gimnasia LP;Soltero;Universitario
Federico;23;Racing;Casado;Terciario
Alejo;67;San Lorenzo;Casado;Secundario
Yago;48;Racing;Soltero;Terciario
Juan;67;River;Soltero;Terciario
Alejandro;52;Velez;Casado;Universitario
Yago;66;Rosario Central;Soltero;Universitario
Santiago;50;Rosario Central;Soltero;Universitario
Enrique;65;Rosario Central;Soltero;Universitario
Mariano;51;Estudiantes;Casado;Secundario
Alejo;68;Estudiantes;Soltero;Terciario
Luis;53;Newells;Casado;Universitario
Mat�as;22;Newells;Casado;Universitario
Agust�n;38;San Lorenzo;Casado;Secundario
Fernando;62;Gimnasia LP;Soltero;Terciario
Alejandro;23;San Lorenzo;Casado;Terciario
Javier;42;Boca;Casado;Universitario
Luis;57;Hurac�n;Casado;Secundario
Alejo;56;Newells;Casado;Terciario
Mart�n;66;Newells;Soltero;Terciario
Mauro;25;San Lorenzo;Casado;Universitario
Enrique;41;Boca;Soltero;Terciario
Mat�as;69;Independiente;Casado;Universitario
Mariano;59;Hurac�n;Soltero;Secundario
Fernando;42;Newells;Soltero;Terciario
Mat�as;31;River;Casado;Terciario
Marcelo;69;Gimnasia LP;Casado;Universitario
Juan;62;Rosario Central;Soltero;Terciario
Mat�as;60;Gimnasia LP;Soltero;Terciario
Luis;21;Gimnasia LP;Casado;Universitario
Luis;21;Newells;Soltero;Universitario
Alejo;40;Rosario Central;Casado;Secundario
Agust�n;33;Gimnasia LP;Soltero;Terciario
Alejandro;25;Velez;Casado;Terciario
Anibal;64;Gimnasia LP;Soltero;Terciario
Nicol�s;18;Estudiantes;Soltero;Universitario
Mat�as;63;River;Casado;Terciario
Luis;44;Velez;Casado;Secundario
Nicol�s;22;Velez;Casado;Terciario
Marcelo;68;Estudiantes;Soltero;Secundario
Alejo;59;Gimnasia LP;Casado;Terciario
Adri�n;21;Gimnasia LP;Casado;Universitario
Federico;70;Gimnasia LP;Soltero;Terciario
Marcelo;48;Newells;Casado;Secundario
Federico;38;Independiente;Casado;Terciario
Javier;45;San Lorenzo;Casado;Secundario
Adri�n;56;Velez;Soltero;Universitario
Luis;36;Newells;Casado;Terciario
Yago;33;Gimnasia LP;Casado;Terciario
Daniel;19;Racing;Casado;Universitario
Federico;68;San Lorenzo;Soltero;Universitario
Marcelo;66;Gimnasia LP;Casado;Terciario
Javier;32;Independiente;Soltero;Terciario
Agust�n;34;San Lorenzo;Casado;Terciario
Mariano;40;Estudiantes;Casado;Universitario
Juan;27;Velez;Casado;Terciario
Adri�n;62;Estudiantes;Soltero;Universitario
Anibal;26;Velez;Casado;Terciario
Enrique;52;San Lorenzo;Soltero;Terciario
Adri�n;34;Estudiantes;Casado;Secundario
Enrique;24;Estudiantes;Casado;Terciario
Mariano;38;Estudiantes;Soltero;Universitario
Anibal;22;Rosario Central;Casado;Terciario
Mauro;31;Velez;Soltero;Universitario
Mariano;70;Velez;Casado;Terciario
Anibal;20;San Lorenzo;Casado;Secundario
Federico;44;Boca;Casado;Terciario
Santiago;47;Estudiantes;Soltero;Universitario
Agust�n;49;Velez;Casado;Universitario
Alejandro;51;Velez;Soltero;Universitario
Alejandro;29;San Lorenzo;Casado;Universitario
Yago;34;Hurac�n;Casado;Terciario
Nicol�s;67;San Lorenzo;Soltero;Secundario
Nicol�s;58;Rosario Central;Casado;Secundario
Alejandro;51;Rosario Central;Soltero;Secundario
Alejo;26;River;Soltero;Universitario
Mauro;35;Racing;Soltero;Terciario
Federico;21;Newells;Soltero;Universitario
Federico;20;Rosario Central;Casado;Secundario
Juan;63;Hurac�n;Soltero;Secundario
Luis;62;Racing;Soltero;Secundario
Alejandro;52;Gimnasia LP;Casado;Terciario
Luis;37;River;Soltero;Universitario
Mart�n;63;Racing;Casado;Universitario
Fernando;63;Estudiantes;Casado;Terciario
Mariano;60;San Lorenzo;Casado;Secundario
Alejandro;53;Gimnasia LP;Casado;Universitario
Anibal;39;San Lorenzo;Casado;Secundario
Mat�as;43;Racing;Casado;Terciario
Fernando;34;Newells;Casado;Terciario
Anibal;48;Estudiantes;Casado;Secundario
Mariano;40;San Lorenzo;Soltero;Universitario
Mat�as;54;Gimnasia LP;Casado;Universitario
Mauro;27;Gimnasia LP;Soltero;Terciario
Anibal;57;Racing;Casado;Secundario
Javier;50;River;Casado;Universitario
Mat�as;25;Rosario Central;Soltero;Universitario
Daniel;56;River;Soltero;Secundario
Enrique;27;Estudiantes;Soltero;Terciario
Yago;18;Rosario Central;Soltero;Secundario
Santiago;30;Independiente;Casado;Terciario
Adri�n;55;San Lorenzo;Casado;Secundario
Mat�as;19;Racing;Casado;Terciario
Mariano;21;Newells;Casado;Terciario
Juan;37;Independiente;Soltero;Universitario
Anibal;23;Velez;Casado;Universitario
Mariano;19;Velez;Soltero;Terciario
Adri�n;42;Boca;Casado;Universitario
Nicol�s;57;Independiente;Casado;Secundario
Adri�n;43;Rosario Central;Soltero;Terciario
Fernando;46;Racing;Casado;Universitario
Anibal;52;Independiente;Soltero;Terciario
Fernando;69;Racing;Soltero;Terciario
Mat�as;28;Rosario Central;Casado;Terciario
Daniel;65;Gimnasia LP;Casado;Universitario
Santiago;41;Newells;Casado;Secundario
Fernando;64;River;Soltero;Secundario
Mart�n;39;River;Soltero;Universitario
Alejo;56;Boca;Casado;Secundario
Yago;20;Rosario Central;Soltero;Universitario
Mart�n;22;San Lorenzo;Soltero;Terciario
Mariano;54;Velez;Soltero;Universitario
Nicol�s;55;Estudiantes;Casado;Universitario
Mart�n;31;Boca;Soltero;Secundario
Alejandro;18;Newells;Soltero;Universitario
Anibal;27;Hurac�n;Casado;Terciario
Javier;29;Independiente;Casado;Secundario
Mariano;70;Velez;Soltero;Universitario
Fernando;68;Rosario Central;Casado;Universitario
Javier;53;Racing;Casado;Terciario
Mariano;65;Newells;Casado;Secundario
Agust�n;24;River;Casado;Secundario
Nicol�s;35;Hurac�n;Soltero;Secundario
Juan;52;Gimnasia LP;Soltero;Secundario
Santiago;24;Hurac�n;Soltero;Secundario
Daniel;33;River;Casado;Secundario
Alejo;19;Racing;Soltero;Universitario
Santiago;63;Estudiantes;Soltero;Terciario
Luis;62;Estudiantes;Casado;Secundario
Yago;56;Estudiantes;Casado;Secundario
Daniel;69;San Lorenzo;Casado;Terciario
Luis;42;Hurac�n;Soltero;Secundario
Enrique;38;Racing;Casado;Terciario
Agust�n;24;San Lorenzo;Casado;Secundario
Mat�as;58;Gimnasia LP;Casado;Terciario
Anibal;56;Independiente;Casado;Terciario
Federico;69;Racing;Casado;Secundario
Anibal;43;Estudiantes;Casado;Terciario
Agust�n;38;River;Casado;Secundario
Enrique;58;Newells;Casado;Terciario
Federico;57;Gimnasia LP;Soltero;Secundario
Adri�n;55;Newells;Casado;Secundario
Alejo;22;Velez;Casado;Terciario
Anibal;66;San Lorenzo;Soltero;Secundario
Enrique;70;Estudiantes;Soltero;Terciario
Alejandro;64;Newells;Soltero;Universitario
Yago;57;Rosario Central;Casado;Terciario
Luis;48;Independiente;Soltero;Terciario
Javier;57;Velez;Soltero;Secundario
Adri�n;25;Newells;Casado;Universitario
Alejandro;19;Newells;Soltero;Universitario
Santiago;41;Velez;Casado;Secundario
Nicol�s;23;Gimnasia LP;Soltero;Secundario
Mart�n;65;Newells;Soltero;Secundario
